cik,ticker,name,fiscal_year,logical_input,originally_reported,latest_reported,original_filed,latest_filed,n_versions,rel_change,change_type,restated
21344,KO,Coca-Cola,2014,depreciation,1976000000,1976000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,depreciation,1970000000,1970000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,depreciation,1787000000,1787000000,2017-02-24,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2017,depreciation,1260000000,1260000000,2018-02-23,2020-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2018,depreciation,1086000000,1086000000,2019-02-21,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2019,depreciation,1365000000,1365000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,depreciation,1536000000,1536000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,depreciation,1452000000,1452000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,depreciation,1260000000,1260000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,depreciation,1128000000,1128000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,depreciation,1075000000,1075000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,depreciation,1050000000,1050000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,cfo,8186000000,8186000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,cfo,9532000000,9532000000,2011-02-28,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2011,cfo,9474000000,9474000000,2012-02-23,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,cfo,10645000000,10645000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,cfo,10542000000,10542000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,cfo,10615000000,10615000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,cfo,10528000000,10528000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,cfo,8796000000,8792000000,2017-02-24,2019-02-21,2,0.00045475216007276033,none,False
21344,KO,Coca-Cola,2017,cfo,6995000000,7041000000,2018-02-23,2020-02-24,3,0.006576125804145818,restated,True
21344,KO,Coca-Cola,2018,cfo,7320000000,7627000000,2019-02-21,2021-02-25,2,0.04193989071038251,restated,True
21344,KO,Coca-Cola,2019,cfo,10471000000,10471000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,cfo,9844000000,9844000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,cfo,12625000000,12625000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,cfo,11018000000,11018000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,cfo,11599000000,11599000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,cfo,6805000000,6805000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,cfo,7408000000,7408000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,total_assets,48671000000,48671000000,2010-02-26,2011-02-28,1,0.0,none,False
21344,KO,Coca-Cola,2010,total_assets,72921000000,72921000000,2011-02-28,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2011,total_assets,79974000000,79974000000,2012-02-23,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,total_assets,86174000000,86174000000,2013-02-27,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2013,total_assets,90055000000,90055000000,2014-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,total_assets,92023000000,92023000000,2015-02-25,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2015,total_assets,90093000000,89996000000,2016-02-25,2017-02-24,2,0.0010766652237132741,none,False
21344,KO,Coca-Cola,2016,total_assets,87270000000,87270000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,total_assets,87896000000,87896000000,2018-02-23,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2018,total_assets,83216000000,83216000000,2019-02-21,2020-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2019,total_assets,86381000000,86381000000,2020-02-24,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2020,total_assets,87296000000,87296000000,2021-02-25,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2021,total_assets,94354000000,94354000000,2022-02-22,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2022,total_assets,92763000000,92763000000,2023-02-21,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,total_assets,97703000000,97703000000,2024-02-20,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,total_assets,100549000000,100549000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,total_assets,104816000000,104816000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,current_assets,17551000000,17551000000,2010-02-26,2011-02-28,1,0.0,none,False
21344,KO,Coca-Cola,2010,current_assets,21579000000,21579000000,2011-02-28,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2011,current_assets,25497000000,25497000000,2012-02-23,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,current_assets,30328000000,30328000000,2013-02-27,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2013,current_assets,31304000000,31304000000,2014-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,current_assets,32986000000,32986000000,2015-02-25,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2015,current_assets,33395000000,33395000000,2016-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2016,current_assets,34010000000,34010000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,current_assets,36545000000,36545000000,2018-02-23,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2018,current_assets,30634000000,24930000000,2019-02-21,2020-02-24,2,0.18619834171182345,restated,True
21344,KO,Coca-Cola,2019,current_assets,20411000000,20411000000,2020-02-24,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2020,current_assets,19240000000,19240000000,2021-02-25,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2021,current_assets,22545000000,22545000000,2022-02-22,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2022,current_assets,22591000000,22591000000,2023-02-21,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,current_assets,26732000000,26732000000,2024-02-20,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,current_assets,25997000000,25997000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,current_assets,31044000000,31044000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,current_liabilities,13721000000,13721000000,2010-02-26,2011-02-28,1,0.0,none,False
21344,KO,Coca-Cola,2010,current_liabilities,18508000000,18508000000,2011-02-28,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2011,current_liabilities,24283000000,24283000000,2012-02-23,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,current_liabilities,27821000000,27821000000,2013-02-27,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2013,current_liabilities,27811000000,27811000000,2014-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,current_liabilities,32374000000,32374000000,2015-02-25,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2015,current_liabilities,26930000000,26929000000,2016-02-25,2017-02-24,2,3.713330857779428e-05,none,False
21344,KO,Coca-Cola,2016,current_liabilities,26532000000,26532000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,current_liabilities,27194000000,27194000000,2018-02-23,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2018,current_liabilities,29223000000,28782000000,2019-02-21,2020-02-24,2,0.015090853095164768,restated,True
21344,KO,Coca-Cola,2019,current_liabilities,26973000000,26973000000,2020-02-24,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2020,current_liabilities,14601000000,14601000000,2021-02-25,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2021,current_liabilities,19950000000,19950000000,2022-02-22,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2022,current_liabilities,19724000000,19724000000,2023-02-21,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,current_liabilities,23571000000,23571000000,2024-02-20,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,current_liabilities,25249000000,25249000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,current_liabilities,21281000000,21281000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,long_term_debt,5059000000,5059000000,2010-02-26,2011-02-28,1,0.0,none,False
21344,KO,Coca-Cola,2010,long_term_debt,14041000000,14041000000,2011-02-28,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2011,long_term_debt,13656000000,13656000000,2012-02-23,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,long_term_debt,14736000000,14736000000,2013-02-27,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2013,long_term_debt,19154000000,19154000000,2014-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,long_term_debt,19063000000,19063000000,2015-02-25,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2015,long_term_debt,28407000000,28311000000,2016-02-25,2017-02-24,2,0.0033794487274263385,none,False
21344,KO,Coca-Cola,2016,long_term_debt,29684000000,29684000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,long_term_debt,31182000000,31182000000,2018-02-23,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2018,long_term_debt,25364000000,25376000000,2019-02-21,2020-02-24,2,0.00047311149660936763,none,False
21344,KO,Coca-Cola,2019,long_term_debt,27516000000,27516000000,2020-02-24,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2020,long_term_debt,40125000000,40125000000,2021-02-25,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2021,long_term_debt,38116000000,38116000000,2022-02-22,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2022,long_term_debt,36377000000,36377000000,2023-02-21,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,long_term_debt,35547000000,35547000000,2024-02-20,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,long_term_debt,42375000000,42375000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,long_term_debt,42119000000,42119000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,receivables,3758000000,3758000000,2010-02-26,2011-02-28,1,0.0,none,False
21344,KO,Coca-Cola,2010,receivables,4430000000,4430000000,2011-02-28,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2011,receivables,4920000000,4920000000,2012-02-23,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,receivables,4759000000,4759000000,2013-02-27,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2013,receivables,4873000000,4873000000,2014-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,receivables,4466000000,4466000000,2015-02-25,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2015,receivables,3941000000,3941000000,2016-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2016,receivables,3856000000,3856000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,receivables,3667000000,3667000000,2018-02-23,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2018,receivables,3396000000,3685000000,2019-02-21,2020-02-24,2,0.08510011778563015,restated,True
21344,KO,Coca-Cola,2019,receivables,3971000000,3971000000,2020-02-24,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2020,receivables,3144000000,3144000000,2021-02-25,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2021,receivables,3512000000,3512000000,2022-02-22,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2022,receivables,3487000000,3487000000,2023-02-21,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,receivables,3410000000,3410000000,2024-02-20,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,receivables,3569000000,3569000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,receivables,3038000000,3038000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,ppe_net,9561000000,9561000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,ppe_net,14727000000,14727000000,2011-02-28,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2011,ppe_net,14939000000,14939000000,2012-02-23,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,ppe_net,14476000000,14476000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,ppe_net,14967000000,14967000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,ppe_net,14633000000,14633000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,ppe_net,12571000000,12571000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,ppe_net,10635000000,10635000000,2017-02-24,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2017,ppe_net,8203000000,9638000000,2018-02-23,2020-02-24,2,0.17493599902474705,restated,True
21344,KO,Coca-Cola,2018,ppe_net,8232000000,9598000000,2019-02-21,2021-02-25,2,0.16593780369290573,restated,True
21344,KO,Coca-Cola,2019,ppe_net,10838000000,10838000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,ppe_net,10777000000,10777000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,ppe_net,9920000000,9920000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,ppe_net,9841000000,9841000000,2023-02-21,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,ppe_net,9236000000,9236000000,2024-02-20,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,ppe_net,10303000000,10303000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,ppe_net,9613000000,9613000000,2026-02-20,2026-02-20,1,0.0,none,False
77476,PEP,PepsiCo,2009,net_income,5946000000,5946000000,2010-02-22,2012-02-27,1,0.0,none,False
77476,PEP,PepsiCo,2010,net_income,6320000000,6320000000,2011-02-18,2013-02-21,1,0.0,none,False
77476,PEP,PepsiCo,2011,net_income,6443000000,6443000000,2012-02-27,2014-02-14,1,0.0,none,False
77476,PEP,PepsiCo,2012,net_income,6178000000,6178000000,2013-02-21,2015-02-12,1,0.0,none,False
77476,PEP,PepsiCo,2013,net_income,6740000000,6740000000,2014-02-14,2016-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2014,net_income,6513000000,6513000000,2015-02-12,2017-02-15,1,0.0,none,False
77476,PEP,PepsiCo,2015,net_income,5452000000,5452000000,2016-02-11,2018-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2016,net_income,6329000000,6329000000,2017-02-15,2019-02-15,1,0.0,none,False
77476,PEP,PepsiCo,2017,net_income,4857000000,4857000000,2018-02-13,2020-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2018,net_income,12515000000,12515000000,2019-02-15,2021-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2019,net_income,7314000000,7314000000,2020-02-13,2022-02-10,1,0.0,none,False
77476,PEP,PepsiCo,2020,net_income,7120000000,7120000000,2021-02-11,2023-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2021,net_income,7618000000,7618000000,2022-02-10,2024-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2022,net_income,8910000000,8910000000,2023-02-09,2025-02-04,1,0.0,none,False
77476,PEP,PepsiCo,2023,net_income,9074000000,9074000000,2024-02-09,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2024,net_income,9578000000,9578000000,2025-02-04,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2025,net_income,8240000000,8240000000,2026-02-03,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2009,income_continuing,5946000000,5946000000,2010-02-22,2012-02-27,1,0.0,none,False
77476,PEP,PepsiCo,2010,income_continuing,6320000000,6320000000,2011-02-18,2013-02-21,1,0.0,none,False
77476,PEP,PepsiCo,2011,income_continuing,6443000000,6443000000,2012-02-27,2014-02-14,1,0.0,none,False
77476,PEP,PepsiCo,2012,income_continuing,6178000000,6178000000,2013-02-21,2015-02-12,1,0.0,none,False
77476,PEP,PepsiCo,2013,income_continuing,6740000000,6740000000,2014-02-14,2016-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2014,income_continuing,6513000000,6513000000,2015-02-12,2017-02-15,1,0.0,none,False
77476,PEP,PepsiCo,2015,income_continuing,5452000000,5452000000,2016-02-11,2018-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2016,income_continuing,6329000000,6329000000,2017-02-15,2019-02-15,1,0.0,none,False
77476,PEP,PepsiCo,2017,income_continuing,4857000000,4857000000,2018-02-13,2020-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2018,income_continuing,12515000000,12515000000,2019-02-15,2021-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2019,income_continuing,7314000000,7314000000,2020-02-13,2022-02-10,1,0.0,none,False
77476,PEP,PepsiCo,2020,income_continuing,7120000000,7120000000,2021-02-11,2023-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2021,income_continuing,7618000000,7618000000,2022-02-10,2024-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2022,income_continuing,8910000000,8910000000,2023-02-09,2025-02-04,1,0.0,none,False
77476,PEP,PepsiCo,2023,income_continuing,9074000000,9074000000,2024-02-09,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2024,income_continuing,9578000000,9578000000,2025-02-04,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2025,income_continuing,8240000000,8240000000,2026-02-03,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2018,revenue,64661000000,64661000000,2019-02-15,2021-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2019,revenue,67161000000,67161000000,2020-02-13,2022-02-10,1,0.0,none,False
77476,PEP,PepsiCo,2020,revenue,70372000000,70372000000,2021-02-11,2023-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2021,revenue,79474000000,79474000000,2022-02-10,2024-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2022,revenue,86392000000,86392000000,2023-02-09,2025-02-04,1,0.0,none,False
77476,PEP,PepsiCo,2023,revenue,91471000000,91471000000,2024-02-09,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2024,revenue,91854000000,91854000000,2025-02-04,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2025,revenue,93925000000,93925000000,2026-02-03,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2009,revenue,43232000000,43232000000,2010-02-22,2012-02-27,1,0.0,none,False
77476,PEP,PepsiCo,2010,revenue,57838000000,57838000000,2011-02-18,2013-02-21,1,0.0,none,False
77476,PEP,PepsiCo,2011,revenue,66504000000,66504000000,2012-02-27,2014-02-14,1,0.0,none,False
77476,PEP,PepsiCo,2012,revenue,65492000000,65492000000,2013-02-21,2015-02-12,1,0.0,none,False
77476,PEP,PepsiCo,2013,revenue,66415000000,66415000000,2014-02-14,2016-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2014,revenue,66683000000,66683000000,2015-02-12,2017-02-15,1,0.0,none,False
77476,PEP,PepsiCo,2015,revenue,63056000000,63056000000,2016-02-11,2018-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2016,revenue,62799000000,62799000000,2017-02-15,2018-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2017,revenue,63525000000,63525000000,2018-02-13,2018-02-13,1,0.0,none,False
77476,PEP,PepsiCo,2009,cogs,20099000000,20099000000,2010-02-22,2012-02-27,1,0.0,none,False
77476,PEP,PepsiCo,2010,cogs,26575000000,26575000000,2011-02-18,2013-02-21,1,0.0,none,False
77476,PEP,PepsiCo,2011,cogs,31593000000,31593000000,2012-02-27,2014-02-14,1,0.0,none,False
77476,PEP,PepsiCo,2012,cogs,31291000000,31291000000,2013-02-21,2015-02-12,1,0.0,none,False
77476,PEP,PepsiCo,2013,cogs,31243000000,31243000000,2014-02-14,2016-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2014,cogs,30884000000,31238000000,2015-02-12,2017-02-15,2,0.011462245823079913,restated,True
77476,PEP,PepsiCo,2015,cogs,28384000000,28731000000,2016-02-11,2018-02-13,2,0.012225197294250282,restated,True
77476,PEP,PepsiCo,2016,cogs,28209000000,28222000000,2017-02-15,2019-02-15,2,0.0004608458293452444,none,False
77476,PEP,PepsiCo,2017,cogs,28785000000,28796000000,2018-02-13,2020-02-13,2,0.0003821434775056453,none,False
77476,PEP,PepsiCo,2018,cogs,29381000000,29381000000,2019-02-15,2021-02-11,1,0.0,none,False
77476,PEP,PepsiCo,2019,cogs,30132000000,30132000000,2020-02-13,2022-02-10,1,0.0,none,False
77476,PEP,PepsiCo,2020,cogs,31797000000,31797000000,2021-02-11,2023-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2021,cogs,37075000000,37075000000,2022-02-10,2024-02-09,1,0.0,none,False
77476,PEP,PepsiCo,2022,cogs,40576000000,40576000000,2023-02-09,2025-02-04,1,0.0,none,False
77476,PEP,PepsiCo,2023,cogs,41881000000,41881000000,2024-02-09,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2024,cogs,41744000000,41744000000,2025-02-04,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2025,cogs,43066000000,43066000000,2026-02-03,2026-02-03,1,0.0,none,False
77476,PEP,PepsiCo,2014,gross_profit,35799000000,35445000000,2015-02-12,2017-02-15,2,0.009888544372747842,restated,True
